Country_Code,year,gdp,population
WSM,1998,269481523,172981
WSM,1999,258833767,173755
WSM,2000,269019710,174610
WSM,2001,273088357,175566
WSM,2002,288078881,176582
WSM,2003,338838639,177662
WSM,2004,420320176,178781
WSM,2005,462644663,179929
WSM,2006,508505414,181094
WSM,2007,550967295,182286
WSM,2008,644143266,183526
WSM,2009,560967766,184826
WSM,2010,643056628,186205
WSM,2011,739777274,187665
WSM,2012,801152293,189194
WSM,2013,804816206,190757
WSM,2014,803574789,192290
WSM,2015,803976512,193759
WSM,2016,785916937,195125
SMR,1960,NULL,15397
SMR,1961,NULL,15789
SMR,1962,NULL,16199
SMR,1963,NULL,16621
SMR,1964,NULL,17032
SMR,1965,NULL,17441
SMR,1966,NULL,17835
SMR,1967,NULL,18229
SMR,1968,NULL,18589
SMR,1969,NULL,18895
SMR,1970,NULL,19138
SMR,1971,NULL,19303
SMR,1972,NULL,19398
SMR,1973,NULL,19466
SMR,1974,NULL,19562
SMR,1975,NULL,19735
SMR,1976,NULL,19980
SMR,1977,NULL,20296
SMR,1978,NULL,20660
SMR,1979,NULL,21030
SMR,1980,NULL,21361
SMR,1981,NULL,21666
SMR,1982,NULL,21943
SMR,1983,NULL,22210
SMR,1984,NULL,22455
SMR,1985,NULL,22708
SMR,1986,NULL,22961
SMR,1987,NULL,23210
SMR,1988,NULL,23466
SMR,1989,NULL,23740
SMR,1990,NULL,24043
SMR,1991,NULL,24386
SMR,1992,NULL,24749
SMR,1993,NULL,25141
SMR,1994,NULL,25516
SMR,1995,NULL,25877
SMR,1996,NULL,26209
SMR,1997,NULL,26508
SMR,1998,NULL,26799
SMR,1999,853373880,27096
SMR,2000,773907642,27418
SMR,2001,815205233,27762
SMR,2002,879957210,28121
SMR,2003,1122981525,28494
SMR,2004,1317357835,28866
SMR,2005,1375416604,29240
SMR,2006,1469000145,29614
SMR,2007,1687567364,29977
SMR,2008,1899879955,30351
SMR,2009,NULL,30723
SMR,2010,NULL,31110
SMR,2011,NULL,31504
SMR,2012,NULL,31914
SMR,2013,NULL,32303
SMR,2014,NULL,32657
SMR,2015,NULL,32960
SMR,2016,NULL,33203
STP,1960,NULL,64253
STP,1961,NULL,64551
STP,1962,NULL,64432
STP,1963,NULL,64177
STP,1964,NULL,64212
STP,1965,NULL,64796
STP,1966,NULL,66063
STP,1967,NULL,67873
STP,1968,NULL,70046
STP,1969,NULL,72241
STP,1970,NULL,74253
STP,1971,NULL,75988
STP,1972,NULL,77537
STP,1973,NULL,79022
STP,1974,NULL,80670
STP,1975,NULL,82607
STP,1976,NULL,84885
STP,1977,NULL,87434
STP,1978,NULL,90089
STP,1979,NULL,92649
STP,1980,NULL,94949
STP,1981,NULL,96950
STP,1982,NULL,98706
STP,1983,NULL,100318
STP,1984,NULL,101915
STP,1985,NULL,103634
STP,1986,NULL,105474
STP,1987,NULL,107415
STP,1988,NULL,109470
STP,1989,NULL,111627
STP,1990,NULL,113893
STP,1991,NULL,116294
STP,1992,NULL,118816
STP,1993,NULL,121407
STP,1994,NULL,123973
STP,1995,NULL,126454
STP,1996,NULL,128821
STP,1997,NULL,131107
STP,1998,NULL,133418
STP,1999,NULL,135886
STP,2000,NULL,138606
STP,2001,72230284,141622
STP,2002,80531992,144889
STP,2003,96343906,148372
STP,2004,105360802,151969
STP,2005,126194166,155630
STP,2006,134441117,159328
STP,2007,145827430,163101
STP,2008,188021169,166913
STP,2009,187821029,170813
STP,2010,197454053,174776
STP,2011,233213523,178800
STP,2012,252560557,182889
STP,2013,302925490,187045
STP,2014,348463458,191266
STP,2015,317696179,195553
STP,2016,351054249,199910
SAU,1960,NULL,4086539
SAU,1961,NULL,4218879
SAU,1962,NULL,4362864
SAU,1963,NULL,4516659
SAU,1964,NULL,4677404
SAU,1965,NULL,4843635
SAU,1966,NULL,5015204
SAU,1967,NULL,5194846
SAU,1968,4187777711,5387486
SAU,1969,4485777644,5599628
SAU,1970,5377333333,5836389
SAU,1971,7184853348,6100994
SAU,1972,9664157499,6393894
SAU,1973,14947391140,6714095
SAU,1974,45412957746,7059334
SAU,1975,46773368206,7428703
SAU,1976,64005665722,7818613
SAU,1977,74188249979,8231604
SAU,1978,80265619485,8679840
SAU,1979,111860000000,9179621
SAU,1980,164542000000,9740599
SAU,1981,184292000000,10366661
SAU,1982,153239000000,11048080
SAU,1983,129172000000,11763837
SAU,1984,119625000000,12484967
SAU,1985,103898000000,13189115
SAU,1986,86961922765,13869012
SAU,1987,85695861148,14525660
SAU,1988,88256074766,15155223
SAU,1989,95344459279,15755944
SAU,1990,117630000000,16326815
SAU,1991,132223000000,16867829
SAU,1992,137088000000,17378833
SAU,1993,132968000000,17859750
SAU,1994,135175000000,18311090
SAU,1995,143343000000,18735841
SAU,1996,158662000000,19131578
SAU,1997,165964000000,19505576
SAU,1998,146775000000,19882458
SAU,1999,161717000000,20294406
SAU,2000,189515000000,20764312
SAU,2001,184137000000,21303592
SAU,2002,189606000000,21906308
SAU,2003,215808000000,22556425
SAU,2004,258742000000,23228890
SAU,2005,328460000000,23905654
SAU,2006,376900000000,24578301
SAU,2007,415965000000,25252569
SAU,2008,519797000000,25940770
SAU,2009,429098000000,26661492
SAU,2010,528207000000,27425676
SAU,2011,671239000000,28238020
SAU,2012,735975000000,29086357
SAU,2013,746647000000,29944476
SAU,2014,756350000000,30776722
SAU,2015,654270000000,31557144
SAU,2016,646438000000,32275687
SEN,1960,792824707,3206749
SEN,1961,836493109,3295293
SEN,1962,857425916,3386863
SEN,1963,886387156,3481745
SEN,1964,939145851,3580312
SEN,1965,955834893,3682876
SEN,1966,984942988,3789211
SEN,1967,984605369,3899237
SEN,1968,1034293645,4013539
SEN,1969,983621024,4132844
SEN,1970,1024832915,4257505
SEN,1971,1058120427,4388458
SEN,1972,1280328245,4525114
SEN,1973,1471913474,4664444
SEN,1974,1658273721,4802348
SEN,1975,2235746645,4936209
SEN,1976,2266860656,5064674
SEN,1977,2320786491,5189539
SEN,1978,2591178368,5315265
SEN,1979,3226678628,5448110
SEN,1980,3503282103,5592646
SEN,1981,3176771103,5750338
SEN,1982,3109677456,5920059
SEN,1983,2774199193,6100495
SEN,1984,2705535756,6289327
SEN,1985,2962199836,6484738
SEN,1986,4189860416,6686159
SEN,1987,5040708115,6893896
SEN,1988,4985153203,7107976
SEN,1989,4913065111,7328600
SEN,1990,5716644272,7555617
SEN,1991,5617236033,7789653
SEN,1992,6004885321,8029725
SEN,1993,5678827999,8272170
SEN,1994,3877196915,8512173
SEN,1995,4878719133,8746606
SEN,1996,5065830414,8974077
SEN,1997,4672503920,9196528
SEN,1998,5030344074,9418393
SEN,1999,5144045360,9645957
SEN,2000,4679604754,9884052
SEN,2001,4877602060,10134497
SEN,2002,5333862371,10396861
SEN,2003,6858952880,10670990
SEN,2004,8031344381,10955944
SEN,2005,8707015771,11251266
SEN,2006,9358710935,11556763
SEN,2007,11284603071,11873557
SEN,2008,13428461874,12203957
SEN,2009,12809044978,12550917
SEN,2010,12937300245,12916229
SEN,2011,14368348214,13300910
SEN,2012,14202389642,13703513
SEN,2013,14810978041,14120320
SEN,2014,15308965399,14546111
SEN,2015,13609978076,14976994
SEN,2016,14765462631,15411614
SRB,1960,NULL,NULL
SRB,1961,NULL,NULL
SRB,1962,NULL,NULL
SRB,1963,NULL,NULL
SRB,1964,NULL,NULL
SRB,1965,NULL,NULL
SRB,1966,NULL,NULL
SRB,1967,NULL,NULL
SRB,1968,NULL,NULL
SRB,1969,NULL,NULL
SRB,1970,NULL,NULL
SRB,1971,NULL,NULL
SRB,1972,NULL,NULL
SRB,1973,NULL,NULL
SRB,1974,NULL,NULL
SRB,1975,NULL,NULL
SRB,1976,NULL,NULL
SRB,1977,NULL,NULL
SRB,1978,NULL,NULL
SRB,1979,NULL,NULL
SRB,1980,NULL,NULL
SRB,1981,NULL,NULL
SRB,1982,NULL,NULL
SRB,1983,NULL,NULL
SRB,1984,NULL,NULL
SRB,1985,NULL,NULL
SRB,1986,NULL,NULL
SRB,1987,NULL,NULL
SRB,1988,NULL,NULL
SRB,1989,NULL,NULL
SRB,1990,NULL,7586000
SRB,1991,NULL,7595636
SRB,1992,NULL,7646424
SRB,1993,NULL,7699307
SRB,1994,NULL,7734639
SRB,1995,16750000000,7625357
SRB,1996,20948677840,7617794
SRB,1997,24147996550,7596501
SRB,1998,18284194680,7567745
SRB,1999,18409364147,7540401
SRB,2000,6540247190,7516346
SRB,2001,12267175481,7503433
SRB,2002,16116843146,7496522
SRB,2003,21188704081,7480591
SRB,2004,24861483281,7463157
SRB,2005,26252007830,7440769
SRB,2006,30607991862,7411569
SRB,2007,40289556656,7381579
SRB,2008,49259526053,7350222
SRB,2009,42616653300,7320807
SRB,2010,39460357731,7291436
SRB,2011,46466728667,7234099
SRB,2012,40742313861,7199077
SRB,2013,45519650911,7164132
SRB,2014,44210806366,7130576
SRB,2015,37160332465,7095383
SRB,2016,37745114708,7057412
SYC,1960,12012025,41700
SYC,1961,11592024,42889
SYC,1962,12642027,44042
SYC,1963,13923029,45176
SYC,1964,15393032,46322
SYC,1965,15603033,47500
SYC,1966,16443035,48699
SYC,1967,16632033,49911
SYC,1968,16074027,51134
SYC,1969,16452028,52365
SYC,1970,18432031,53600
SYC,1971,21965952,54695
SYC,1972,30645121,56029
SYC,1973,36896278,56892
SYC,1974,43134499,57937
SYC,1975,47803146,59292
SYC,1976,49278980,60504
SYC,1977,64526399,61786
SYC,1978,85552370,62150
SYC,1979,127261099,62686
SYC,1980,147357223,63261
SYC,1981,154902869,64035
SYC,1982,147912070,64413
SYC,1983,146712851,64335
SYC,1984,151313242,64717
SYC,1985,168887539,65244
SYC,1986,207850624,65652
SYC,1987,249267040,68499
SYC,1988,283828769,68755
SYC,1989,304832867,69167
SYC,1990,368584759,69507
SYC,1991,374359556,70439
SYC,1992,433667194,70763
SYC,1993,473916820,72253
SYC,1994,486451205,74205
SYC,1995,508221508,75304
SYC,1996,503068472,76417
SYC,1997,562958837,77319
SYC,1998,608369282,78846
SYC,1999,622985494,80410
SYC,2000,614879765,81131
SYC,2001,622262057,81202
SYC,2002,697518248,83723
SYC,2003,705704816,82781
SYC,2004,839319927,82475
SYC,2005,919103255,82858
SYC,2006,1016418229,84600
SYC,2007,1033561654,85033
SYC,2008,967199594,86956
SYC,2009,847397850,87298
SYC,2010,969936525,89770
SYC,2011,1065826670,87441
SYC,2012,1134267367,88303
SYC,2013,1411061261,89949
SYC,2014,1422530792,91359
SYC,2015,1437722206,93419
SYC,2016,1427323889,94677
SLE,1960,322009472,2297110
SLE,1961,327834681,2329204
SLE,1962,342721580,2363013
SLE,1963,348546952,2398414
SLE,1964,371848115,2435204
SLE,1965,359379856,2473294
SLE,1966,375479850,2512652
SLE,1967,348795303,2553529
SLE,1968,329860092,2596568
SLE,1969,408690164,2642608
SLE,1970,434410374,2692259
SLE,1971,419549425,2745779
SLE,1972,465381090,2803031
SLE,1973,575230234,2863739
SLE,1974,648590643,2927468
SLE,1975,679335901,2993876
SLE,1976,594895672,3062956
SLE,1977,691777758,3134800
SLE,1978,960728339,3209263
SLE,1979,1109374722,3286179
SLE,1980,1100685845,3365441
SLE,1981,1114830472,3445277
SLE,1982,1295361886,3525399
SLE,1983,995104305,3608751
SLE,1984,1087471862,3699467
SLE,1985,856890499,3799550
SLE,1986,490181457,3912438
SLE,1987,701307602,4034668
SLE,1988,1055083945,4152984
SLE,1989,932974412,4249468
SLE,1990,649644827,4312246
SLE,1991,779981459,4337239
SLE,1992,679997998,4331332
SLE,1993,768812335,4307299
SLE,1994,911915971,4283621
SLE,1995,870758739,4274819
SLE,1996,941742153,4282350
SLE,1997,850218034,4305455
SLE,1998,672375927,4353646
SLE,1999,669384769,4437803
SLE,2000,635874002,4564297
SLE,2001,1079478388,4739147
SLE,2002,1239004288,4957216
SLE,2003,1371442566,5199549
SLE,2004,1431208677,5439695
SLE,2005,1627854495,5658379
SLE,2006,1885112202,5848692
SLE,2007,2158496873,6015417
SLE,2008,2505458705,6165372
SLE,2009,2489985963,6310260
SLE,2010,2616610911,6458720
SLE,2011,2942546781,6611692
SLE,2012,3801862611,6766103
SLE,2013,4920343195,6922079
SLE,2014,5015157816,7079162
SLE,2015,4251779857,7237025
SLE,2016,3668876080,7396190
SGP,1960,704462302,1646400
SGP,1961,764308115,1702400
SGP,1962,825885274,1750200
SGP,1963,917222004,1795000
SGP,1964,893734483,1841600
SGP,1965,974193127,1886900
SGP,1966,1095910101,1934400
SGP,1967,1237423233,1977600
SGP,1968,1425029400,2012000
SGP,1969,1659055272,2042500
SGP,1970,1919508689,2074500
SGP,1971,2262544100,2112900
SGP,1972,2719900351,2152400
SGP,1973,3693760000,2193000
SGP,1974,5216773826,2229800
SGP,1975,5633386680,2262600
SGP,1976,6326445410,2293300
SGP,1977,6617532783,2325300
SGP,1978,7515823563,2353600
SGP,1979,9294635004,2383500
SGP,1980,11893405684,2413945
SGP,1981,14171819540,2532835
SGP,1982,16078856440,2646466
SGP,1983,17775280374,2681061
SGP,1984,19735920492,2732221
SGP,1985,19138296376,2735957
SGP,1986,18569292305,2733373
SGP,1987,20897630201,2774789
SGP,1988,25337226971,2846108
SGP,1989,30423573842,2930901
SGP,1990,36152027893,3047132
SGP,1991,45474442836,3135083
SGP,1992,52156414979,3230698
SGP,1993,60644572348,3313471
SGP,1994,73777792327,3419048
SGP,1995,87890009877,3524506
SGP,1996,96403758865,3670704
SGP,1997,100164000000,3796038
SGP,1998,85707636233,3927213
SGP,1999,86283126844,3958723
SGP,2000,95833932715,4027887
SGP,2001,89286208629,4138012
SGP,2002,91941192896,4175950
SGP,2003,97001377569,4114826
SGP,2004,114189000000,4166664
SGP,2005,127418000000,4265762
SGP,2006,147797000000,4401365
SGP,2007,179981000000,4588599
SGP,2008,192226000000,4839396
SGP,2009,192408000000,4987573
SGP,2010,236422000000,5076732
SGP,2011,275599000000,5183688
SGP,2012,289162000000,5312437
SGP,2013,302511000000,5399162
SGP,2014,308143000000,5469724
SGP,2015,296841000000,5535002
SGP,2016,296966000000,5607283
SXM,1960,NULL,NULL
SXM,1961,NULL,NULL
SXM,1962,NULL,NULL
SXM,1963,NULL,NULL
SXM,1964,NULL,NULL
SXM,1965,NULL,NULL
SXM,1966,NULL,NULL
SXM,1967,NULL,NULL
SXM,1968,NULL,NULL
SXM,1969,NULL,NULL
SXM,1970,NULL,NULL
SXM,1971,NULL,NULL
SXM,1972,NULL,NULL
SXM,1973,NULL,NULL
SXM,1974,NULL,NULL
SXM,1975,NULL,NULL
SXM,1976,NULL,NULL
SXM,1977,NULL,NULL
SXM,1978,NULL,NULL
SXM,1979,NULL,NULL
SXM,1980,NULL,NULL
SXM,1981,NULL,NULL
SXM,1982,NULL,NULL
SXM,1983,NULL,NULL
SXM,1984,NULL,NULL
SXM,1985,NULL,NULL
SXM,1986,NULL,NULL
SXM,1987,NULL,NULL
SXM,1988,NULL,NULL
SXM,1989,NULL,NULL
SXM,1990,NULL,NULL
SXM,1991,NULL,NULL
SXM,1992,NULL,NULL
SXM,1993,NULL,NULL
SXM,1994,NULL,NULL
SXM,1995,NULL,NULL
SXM,1996,NULL,NULL
SXM,1997,NULL,NULL
SXM,1998,NULL,31240
SXM,1999,NULL,31084
SXM,2000,NULL,30519
SXM,2001,NULL,31189
SXM,2002,NULL,32566
SXM,2003,NULL,33790
SXM,2004,NULL,35316
SXM,2005,NULL,36934
SXM,2006,NULL,38270
SXM,2007,NULL,39462
SXM,2008,NULL,40458
SXM,2009,NULL,39133
SXM,2010,NULL,35474
SXM,2011,NULL,33435
SXM,2012,NULL,34640
SXM,2013,NULL,36607
SXM,2014,NULL,37685
SXM,2015,NULL,38824
SXM,2016,NULL,40005
SVK,1960,NULL,4068095
SVK,1961,NULL,4191667
SVK,1962,NULL,4238188
SVK,1963,NULL,4282017
SVK,1964,NULL,4327341
SVK,1965,NULL,4370983
SVK,1966,NULL,4411666
SVK,1967,NULL,4449367
SVK,1968,NULL,4483915
SVK,1969,NULL,4518607
SVK,1970,NULL,4538223
SVK,1971,NULL,4557449
SVK,1972,NULL,4596622
SVK,1973,NULL,4641445
SVK,1974,NULL,4689623
SVK,1975,NULL,4739105
SVK,1976,NULL,4789507
SVK,1977,NULL,4840501
SVK,1978,NULL,4890125
SVK,1979,NULL,4938973
SVK,1980,NULL,4979815
SVK,1981,NULL,5016105
SVK,1982,NULL,5055099
SVK,1983,NULL,5091971
SVK,1984,NULL,5127097
SVK,1985,NULL,5161768
SVK,1986,NULL,5193838
SVK,1987,NULL,5222840
SVK,1988,NULL,5250596
SVK,1989,NULL,5275942
SVK,1990,12694544693,5299187
SVK,1991,14213045494,5303294
SVK,1992,15431288006,5305016
SVK,1993,16452201101,5325305
SVK,1994,20079363626,5346331
SVK,1995,25733043137,5361999
SVK,1996,27821913815,5373361
SVK,1997,27660149541,5383291
SVK,1998,29828899206,5390516
SVK,1999,30415095887,5396020
SVK,2000,29114875622,5388720
SVK,2001,30703017450,5378867
SVK,2002,35083608131,5376912
SVK,2003,46731767494,5373374
SVK,2004,57240535138,5372280
SVK,2005,62697540107,5372807
SVK,2006,70596729394,5373054
SVK,2007,86304245825,5374622
SVK,2008,100325000000,5379233
SVK,2009,88945625174,5386406
SVK,2010,89501012916,5391428
SVK,2011,98181259740,5398384
SVK,2012,93413992956,5407579
SVK,2013,98478349315,5413393
SVK,2014,100761000000,5418649
SVK,2015,87267593788,5423801
SVK,2016,89551834323,5428704
SVN,1960,NULL,1584720
SVN,1961,NULL,1594131
SVN,1962,NULL,1603649
SVN,1963,NULL,1616971
SVN,1964,NULL,1632114
SVN,1965,NULL,1649160
SVN,1966,NULL,1669905
SVN,1967,NULL,1689528
SVN,1968,NULL,1704546
SVN,1969,NULL,1713874
SVN,1970,NULL,1724891
SVN,1971,NULL,1738335
SVN,1972,NULL,1752233
SVN,1973,NULL,1766697
SVN,1974,NULL,1776132
SVN,1975,NULL,1793581
SVN,1976,NULL,1820249
SVN,1977,NULL,1842377
SVN,1978,NULL,1862548
SVN,1979,NULL,1882599
SVN,1980,NULL,1901315
SVN,1981,NULL,1906531
SVN,1982,NULL,1910334
SVN,1983,NULL,1922321
SVN,1984,NULL,1932154
SVN,1985,NULL,1941641
SVN,1986,NULL,1965964
SVN,1987,NULL,1989776
SVN,1988,NULL,1995196
SVN,1989,NULL,1996351
SVN,1990,NULL,1998161
SVN,1991,NULL,1999429
SVN,1992,NULL,1996498
SVN,1993,NULL,1991746
SVN,1994,NULL,1989443
SVN,1995,21273055398,1989872
SVN,1996,21480023017,1988628
SVN,1997,20749140606,1985956
SVN,1998,22125435372,1981629
SVN,1999,22689994990,1983045
SVN,2000,20342201356,1988925
SVN,2001,20875387068,1992060
SVN,2002,23563576758,1994530
SVN,2003,29697448108,1995733
SVN,2004,34470227454,1997012
SVN,2005,36346974008,2000474
SVN,2006,39587732029,2006868
SVN,2007,48114688201,2018122
SVN,2008,55589849128,2021316
SVN,2009,50244793832,2039669
SVN,2010,48013606745,2048583
SVN,2011,51290792018,2052843
SVN,2012,46258247575,2057159
SVN,2013,47688566993,2059953
SVN,2014,49530147016,2061980
SVN,2015,42776716631,2063531
SVN,2016,43990635176,2064845
SLB,1960,NULL,117866
SLB,1961,NULL,121396
SLB,1962,NULL,125064
SLB,1963,NULL,128866
SLB,1964,NULL,132782
SLB,1965,NULL,136847
SLB,1966,NULL,141026
SLB,1967,25203524,145351
SLB,1968,28084253,149921
SLB,1969,28606411,154875
SLB,1970,NULL,160290
SLB,1971,50056883,166212
SLB,1972,40606712,172598
SLB,1973,55272109,179349
SLB,1974,84539332,186332
SLB,1975,74617096,193445
SLB,1976,83099108,200640
SLB,1977,93147039,207937
SLB,1978,111022090,215347
SLB,1979,151270208,222897
SLB,1980,168715353,230607
SLB,1981,187313261,238479
SLB,1982,188446092,246493
SLB,1983,180219398,254596
SLB,1984,252806783,262709
SLB,1985,232306861,270801
SLB,1986,210737870,278838
SLB,1987,238606300,286863
SLB,1988,310684274,294964
SLB,1989,332286761,303253
SLB,1990,302515027,311840
SLB,1991,320355091,320753
SLB,1992,378778047,329953
SLB,1993,410923236,339456
SLB,1994,464756639,349225
SLB,1995,519334097,359225
SLB,1996,565163751,369469
SLB,1997,567919503,379947
SLB,1998,471177008,390643
SLB,1999,482214092,401538
SLB,2000,435103854,412609
SLB,2001,400463452,423853
SLB,2002,341661644,435262
SLB,2003,332738246,446769
SLB,2004,375111895,458324
SLB,2005,413909879,469885
SLB,2006,456705434,481422
SLB,2007,516074229,492940
SLB,2008,608293860,504477
SLB,2009,597765363,516079
SLB,2010,671585343,527790
SLB,2011,886498371,539614
SLB,2012,1025125082,551531
SLB,2013,1059695156,563513
SLB,2014,1156563123,575504
SLB,2015,1129164719,587482
SLB,2016,1202125000,599419
SOM,1960,NULL,2755947
SOM,1961,NULL,2814096
SOM,1962,NULL,2874190
SOM,1963,NULL,2936443
SOM,1964,NULL,3001126
SOM,1965,NULL,3068437
SOM,1966,NULL,3143836
SOM,1967,NULL,3228495
SOM,1968,NULL,3313786
SOM,1969,NULL,3387632
SOM,1970,NULL,3444553
SOM,1971,NULL,3470324
SOM,1972,NULL,3475022
SOM,1973,NULL,3506008
SOM,1974,NULL,3627504
SOM,1975,NULL,3880320
SOM,1976,NULL,4289469
SOM,1977,NULL,4827362
SOM,1978,NULL,5417740
SOM,1979,NULL,5953615
SOM,1980,NULL,6359126
SOM,1981,NULL,6604872
SOM,1982,NULL,6716448
SOM,1983,NULL,6740220
SOM,1984,NULL,6747932
SOM,1985,NULL,6791716
SOM,1986,NULL,6887372
SOM,1987,NULL,7018109
SOM,1988,NULL,7165295
SOM,1989,NULL,7298417
SOM,1990,NULL,7397347
SOM,1991,NULL,7455936
SOM,1992,NULL,7488544
SOM,1993,NULL,7519811
SOM,1994,NULL,7583954
SOM,1995,NULL,7704894
SOM,1996,NULL,7892389
SOM,1997,NULL,8137475
SOM,1998,NULL,8422372
SOM,1999,NULL,8720231
SOM,2000,NULL,9011479
SOM,2001,NULL,9290823
SOM,2002,NULL,9564167
SOM,2003,NULL,9836397
SOM,2004,NULL,10116228
SOM,2005,NULL,10409925
SOM,2006,NULL,10718317
SOM,2007,NULL,11038596
SOM,2008,NULL,11369276
SOM,2009,NULL,11707990
SOM,2010,NULL,12053223
SOM,2011,NULL,12404725
SOM,2012,NULL,12763776
SOM,2013,5352000000,13132349
SOM,2014,5647000000,13513125
SOM,2015,5925000000,13908129
SOM,2016,6217000000,14317996
ZAF,1960,7575248495,17396367
ZAF,1961,7972840543,17850045
ZAF,1962,8497830043,18322335
ZAF,1963,9423211536,18809939
ZAF,1964,10373792524,19308166
ZAF,1965,11334173317,19813947
ZAF,1966,12354752905,20325230
ZAF,1967,13777124458,20843785
ZAF,1968,14894302114,21374931
ZAF,1969,16780064399,21926165
ZAF,1970,18418031639,22502502
ZAF,1971,20334172260,23106806
ZAF,1972,21358137115,23736489
ZAF,1973,29293948127,24384538
ZAF,1974,36806475350,25040940
ZAF,1975,38114942529,25698856
ZAF,1976,36601885925,26354140
ZAF,1977,40649724011,27009755
ZAF,1978,46737580497,27674446
ZAF,1979,57647268409,28360820
ZAF,1980,82984078069,29077143
ZAF,1981,89629496833,29828874
ZAF,1982,82696902010,30611206
ZAF,1983,88786580363,31409913
ZAF,1984,87880468269,32204952
ZAF,1985,69208451593,32983013
ZAF,1986,82107924006,33733547
ZAF,1987,107415000000,34463077
ZAF,1988,118332000000,35195598
ZAF,1989,128903000000,35965131
ZAF,1990,115553000000,36793490
ZAF,1991,123943000000,37692367
ZAF,1992,134545000000,38646788
ZAF,1993,134310000000,39619539
ZAF,1994,139752000000,40558495
ZAF,1995,155460000000,41426810
ZAF,1996,147608000000,42210216
ZAF,1997,152586000000,42921506
ZAF,1998,137774000000,43584030
ZAF,1999,136632000000,44233730
ZAF,2000,136362000000,44896856
ZAF,2001,121516000000,45312937
ZAF,2002,115482000000,45855483
ZAF,2003,175257000000,46418194
ZAF,2004,228594000000,47001701
ZAF,2005,257773000000,47606670
ZAF,2006,271638000000,48233804
ZAF,2007,299416000000,48883845
ZAF,2008,286770000000,49557573
ZAF,2009,295936000000,50255813
ZAF,2010,375349000000,50979432
ZAF,2011,416419000000,51729345
ZAF,2012,396328000000,52506515
ZAF,2013,366624000000,53311956
ZAF,2014,350851000000,54146735
ZAF,2015,317407000000,55011977
ZAF,2016,294841000000,55908865
SSD,1960,NULL,2955152
SSD,1961,NULL,3011110
SSD,1962,NULL,3069913
SSD,1963,NULL,3131557
SSD,1964,NULL,3196113
SSD,1965,NULL,3263638
SSD,1966,NULL,3334191
SSD,1967,NULL,3407800
SSD,1968,NULL,3484537
SSD,1969,NULL,3564465
SSD,1970,NULL,3647709
SSD,1971,NULL,3734418
SSD,1972,NULL,3824762
SSD,1973,NULL,3918922
SSD,1974,NULL,4017075
SSD,1975,NULL,4119438
SSD,1976,NULL,4224529
SSD,1977,NULL,4332287
SSD,1978,NULL,4445826
SSD,1979,NULL,4569423
SSD,1980,NULL,4705224
SSD,1981,NULL,4853927
SSD,1982,NULL,5011726
SSD,1983,NULL,5170558
SSD,1984,NULL,5319609
SSD,1985,NULL,5450424
SSD,1986,NULL,5565545
SSD,1987,NULL,5666078
SSD,1988,NULL,5741235
SSD,1989,NULL,5777498
SSD,1990,NULL,5768481
SSD,1991,NULL,5705378
SSD,1992,NULL,5599814
SSD,1993,NULL,5490915
SSD,1994,NULL,5431738
SSD,1995,NULL,5459519
SSD,1996,NULL,5591114
SSD,1997,NULL,5814006
SSD,1998,NULL,6099923
SSD,1999,NULL,6405864
SSD,2000,NULL,6700656
SSD,2001,NULL,6974442
SSD,2002,NULL,7237276
SSD,2003,NULL,7501642
SSD,2004,NULL,7787655
SSD,2005,NULL,8108877
SSD,2006,NULL,8468152
SSD,2007,NULL,8856800
SSD,2008,15550136279,9263136
SSD,2009,12231362023,9670667
SSD,2010,15727363443,10067192
SSD,2011,17826697892,10448857
SSD,2012,10368813559,10818258
SSD,2013,13257635695,11177490
SSD,2014,13282084034,11530971
SSD,2015,9015221096,11882136
SSD,2016,NULL,12230730
ESP,1960,12072126075,30455000
ESP,1961,13834300571,30739250
ESP,1962,16138545209,31023366
ESP,1963,19074913948,31296651
ESP,1964,21343844644,31609195
ESP,1965,24756958695,31954292
ESP,1966,28721062242,32283194
ESP,1967,31647119228,32682947
ESP,1968,31475548481,33113134
ESP,1969,36038711600,33441054
ESP,1970,40881655099,33814531
ESP,1971,46492797365,34224490
ESP,1972,58971806627,34604469
ESP,1973,78425934894,34988947
ESP,1974,97009800115,35373335
ESP,1975,114465000000,35757900
ESP,1976,118185000000,36137812
ESP,1977,132090000000,36511638
ESP,1978,160163000000,36864898
ESP,1979,214019000000,37191330
ESP,1980,232135000000,37491165
ESP,1981,202257000000,37758631
ESP,1982,195464000000,37986012
ESP,1983,170487000000,38171525
ESP,1984,171635000000,38330364
ESP,1985,180302000000,38469512
ESP,1986,250638000000,38584624
ESP,1987,317882000000,38684815
ESP,1988,375139000000,38766939
ESP,1989,413631000000,38827764
ESP,1990,535101000000,38867322
ESP,1991,575599000000,38966376
ESP,1992,629202000000,39157685
ESP,1993,523649000000,39361262
ESP,1994,529122000000,39549108
ESP,1995,612940000000,39724050
ESP,1996,640998000000,39889852
ESP,1997,588692000000,40057389
ESP,1998,617042000000,40223509
ESP,1999,633194000000,40386875
ESP,2000,595403000000,40567864
ESP,2001,625976000000,40850412
ESP,2002,705146000000,41431558
ESP,2003,906853000000,42187645
ESP,2004,1069560000000,42921895
ESP,2005,1157280000000,43653155
ESP,2006,1264550000000,44397319
ESP,2007,1479340000000,45226803
ESP,2008,1634990000000,45954106
ESP,2009,1499070000000,46362946
